id,name,age,salary,hire_date,profile,department,bonus
1843,Name_874,,50000,2020-07-07,"{""address"": ""Street 100, City 7"", ""phone"": ""7987889927"", ""email"": ""email_1000@example.com""}",Finance,5727.0
1844,Name_342,47.0,,,"{""address"": ""Street 20, City 19"", ""phone"": ""4928263346"", ""email"": ""email_830@example.com""}",,
1845,Name_981,75.0,70000,2017-06-09,"{""address"": ""Street 57, City 22"", ""phone"": ""3529460645"", ""email"": ""email_111@example.com""}",Marketing,
1846,Name_27,39.0,,2020-01-15,"{""address"": ""Street 36, City 9"", ""phone"": ""3710924732"", ""email"": ""email_782@example.com""}",Finance,5772.0
1847,Name_825,72.0,,2019-04-19,"{""address"": ""Street 99, City 5"", ""phone"": ""9941366971"", ""email"": ""email_459@example.com""}",Finance,8693.0
1848,Name_287,26.0,,2021-05-07,"{""address"": ""Street 66, City 45"", ""phone"": ""1396173056"", ""email"": ""email_460@example.com""}",IT,7123.0
1849,Name_646,75.0,60000,2024-09-12,"{""address"": ""Street 15, City 22"", ""phone"": ""4575441992"", ""email"": ""email_158@example.com""}",Finance,3294.0
1850,Name_731,75.0,70000,2022-04-15,"{""address"": ""Street 91, City 27"", ""phone"": ""4098153246"", ""email"": ""email_354@example.com""}",IT,
1851,Name_168,79.0,60000,2017-08-27,"{""address"": ""Street 11, City 4"", ""phone"": ""5489451571"", ""email"": ""email_655@example.com""}",Marketing,7670.0
1852,Name_610,61.0,50000,2023-08-26,"{""address"": ""Street 84, City 45"", ""phone"": ""7695460780"", ""email"": ""email_7@example.com""}",Marketing,5353.0
1853,Name_268,,70000,2019-08-08,"{""address"": ""Street 65, City 42"", ""phone"": ""6941257124"", ""email"": ""email_791@example.com""}",Marketing,3043.0
1854,Name_749,21.0,,2017-06-06,"{""address"": ""Street 73, City 18"", ""phone"": ""7914171717"", ""email"": ""email_698@example.com""}",IT,4088.0
1855,Name_821,54.0,60000,2015-11-29,"{""address"": ""Street 40, City 37"", ""phone"": ""4440541144"", ""email"": ""email_455@example.com""}",,1975.0
1856,Name_455,25.0,,2023-06-21,"{""address"": ""Street 18, City 25"", ""phone"": ""1295638268"", ""email"": ""email_533@example.com""}",,
1857,Name_906,18.0,60000,2016-04-19,"{""address"": ""Street 60, City 20"", ""phone"": ""3113514715"", ""email"": ""email_484@example.com""}",Finance,6238.0
1858,Name_685,45.0,,2023-09-01,"{""address"": ""Street 70, City 5"", ""phone"": ""1925558186"", ""email"": ""email_218@example.com""}",Marketing,6919.0
1859,Name_401,23.0,50000,2021-10-19,"{""address"": ""Street 33, City 26"", ""phone"": ""3421686528"", ""email"": ""email_585@example.com""}",HR,3964.0
1860,Name_922,64.0,,2024-06-17,"{""address"": ""Street 11, City 25"", ""phone"": ""5370579064"", ""email"": ""email_643@example.com""}",Finance,
1861,Name_981,53.0,,2019-03-09,"{""address"": ""Street 54, City 1"", ""phone"": ""1831093689"", ""email"": ""email_931@example.com""}",,1267.0
1862,Name_476,70.0,50000,2018-10-08,"{""address"": ""Street 67, City 49"", ""phone"": ""5928264261"", ""email"": ""email_323@example.com""}",,4489.0
1863,Name_702,28.0,,2024-11-12,"{""address"": ""Street 83, City 27"", ""phone"": ""4184188807"", ""email"": ""email_550@example.com""}",Marketing,6793.0
1864,Name_634,22.0,,2016-10-04,,IT,3207.0
1865,Name_558,67.0,50000,,"{""address"": ""Street 7, City 23"", ""phone"": ""7648681340"", ""email"": ""email_562@example.com""}",Finance,5896.0
1866,Name_576,41.0,,2016-07-21,"{""address"": ""Street 13, City 18"", ""phone"": ""9115030192"", ""email"": ""email_314@example.com""}",IT,2469.0
1867,Name_130,64.0,70000,2023-06-01,"{""address"": ""Street 2, City 21"", ""phone"": ""8543070314"", ""email"": ""email_756@example.com""}",,3057.0
1868,Name_822,35.0,50000,2024-12-06,"{""address"": ""Street 93, City 30"", ""phone"": ""4893648250"", ""email"": ""email_158@example.com""}",Marketing,7860.0
1869,Name_363,37.0,70000,2022-02-25,"{""address"": ""Street 36, City 18"", ""phone"": ""3474904267"", ""email"": ""email_524@example.com""}",,4591.0
1870,Name_705,45.0,60000,2018-11-08,"{""address"": ""Street 32, City 41"", ""phone"": ""7268555478"", ""email"": ""email_287@example.com""}",Marketing,3650.0
1871,Name_819,30.0,50000,2021-09-30,"{""address"": ""Street 9, City 5"", ""phone"": ""7558935431"", ""email"": ""email_422@example.com""}",HR,9707.0
1872,Name_693,22.0,,,"{""address"": ""Street 76, City 12"", ""phone"": ""4974524661"", ""email"": ""email_368@example.com""}",IT,6114.0
1873,Name_292,47.0,,,,Finance,1473.0
1874,Name_371,,60000,2016-11-03,"{""address"": ""Street 2, City 36"", ""phone"": ""9458128310"", ""email"": ""email_5@example.com""}",Marketing,8749.0
1875,Name_794,39.0,,2018-07-07,,HR,5848.0
1876,Name_29,35.0,,2022-01-02,"{""address"": ""Street 5, City 23"", ""phone"": ""2391808843"", ""email"": ""email_910@example.com""}",HR,9101.0
1877,Name_149,63.0,50000,2019-11-16,"{""address"": ""Street 88, City 12"", ""phone"": ""2943453153"", ""email"": ""email_245@example.com""}",IT,3762.0
1878,Name_779,22.0,70000,,"{""address"": ""Street 85, City 9"", ""phone"": ""9481302341"", ""email"": ""email_605@example.com""}",Marketing,2311.0
1879,Name_296,48.0,,,"{""address"": ""Street 75, City 40"", ""phone"": ""1845778558"", ""email"": ""email_448@example.com""}",Finance,3120.0
1880,Name_11,23.0,60000,2024-04-12,"{""address"": ""Street 21, City 44"", ""phone"": ""9736235568"", ""email"": ""email_87@example.com""}",Finance,9200.0
1881,Name_512,44.0,,,"{""address"": ""Street 100, City 49"", ""phone"": ""4812380239"", ""email"": ""email_468@example.com""}",Finance,7291.0
1882,Name_676,73.0,60000,2023-12-09,,,3987.0
1883,Name_113,42.0,60000,2020-09-05,"{""address"": ""Street 33, City 5"", ""phone"": ""6442178553"", ""email"": ""email_554@example.com""}",,1145.0
1884,Name_187,46.0,70000,2022-05-10,,Marketing,6388.0
1885,Name_807,45.0,70000,,"{""address"": ""Street 22, City 31"", ""phone"": ""4066918806"", ""email"": ""email_228@example.com""}",Finance,2137.0
1886,Name_744,33.0,60000,2021-04-10,"{""address"": ""Street 24, City 48"", ""phone"": ""8519114216"", ""email"": ""email_222@example.com""}",HR,5598.0
1887,Name_227,71.0,,2018-03-17,"{""address"": ""Street 69, City 33"", ""phone"": ""4934962867"", ""email"": ""email_109@example.com""}",Finance,5757.0
1888,Name_310,70.0,60000,2018-06-24,,Marketing,8787.0
1889,Name_98,29.0,50000,2017-01-02,"{""address"": ""Street 31, City 2"", ""phone"": ""5482277146"", ""email"": ""email_39@example.com""}",Finance,
1890,Name_55,37.0,50000,2021-12-04,"{""address"": ""Street 28, City 10"", ""phone"": ""8048903206"", ""email"": ""email_952@example.com""}",IT,2418.0
1891,Name_623,35.0,,2017-08-27,"{""address"": ""Street 58, City 42"", ""phone"": ""4600406410"", ""email"": ""email_378@example.com""}",Finance,6060.0
1892,Name_664,51.0,,2019-08-31,"{""address"": ""Street 88, City 36"", ""phone"": ""9599042267"", ""email"": ""email_797@example.com""}",HR,2916.0
1893,Name_758,72.0,,,"{""address"": ""Street 32, City 18"", ""phone"": ""1860129263"", ""email"": ""email_629@example.com""}",Marketing,1808.0
1894,Name_406,70.0,,2016-03-12,"{""address"": ""Street 49, City 47"", ""phone"": ""8365592730"", ""email"": ""email_627@example.com""}",Marketing,2779.0
1895,Name_69,40.0,60000,2016-11-15,,HR,1274.0
1896,Name_312,62.0,60000,2024-03-12,"{""address"": ""Street 46, City 33"", ""phone"": ""1313303322"", ""email"": ""email_854@example.com""}",Marketing,8705.0
1897,Name_289,44.0,50000,2020-03-09,"{""address"": ""Street 1, City 42"", ""phone"": ""6846337645"", ""email"": ""email_159@example.com""}",Finance,6777.0
1898,Name_762,66.0,50000,2018-07-23,"{""address"": ""Street 79, City 4"", ""phone"": ""9083639997"", ""email"": ""email_234@example.com""}",Marketing,6782.0
1899,Name_548,34.0,70000,2016-02-13,"{""address"": ""Street 99, City 38"", ""phone"": ""3332884192"", ""email"": ""email_363@example.com""}",Finance,4899.0
1900,Name_751,65.0,50000,2025-01-09,,Marketing,2589.0
1901,Name_148,38.0,70000,2020-04-15,"{""address"": ""Street 38, City 44"", ""phone"": ""4737007978"", ""email"": ""email_398@example.com""}",Finance,3502.0
1902,Name_467,67.0,,2021-01-08,"{""address"": ""Street 12, City 5"", ""phone"": ""6749334845"", ""email"": ""email_865@example.com""}",Finance,3649.0
1903,Name_739,57.0,,,,HR,1331.0
1904,Name_244,79.0,50000,2016-01-01,"{""address"": ""Street 77, City 24"", ""phone"": ""8629094987"", ""email"": ""email_447@example.com""}",HR,6059.0
1905,Name_491,48.0,50000,2017-12-27,"{""address"": ""Street 25, City 28"", ""phone"": ""6352183898"", ""email"": ""email_670@example.com""}",,7758.0
1906,Name_849,20.0,50000,2019-10-01,"{""address"": ""Street 28, City 2"", ""phone"": ""5705658786"", ""email"": ""email_450@example.com""}",HR,3973.0
1907,Name_958,34.0,50000,2016-01-18,"{""address"": ""Street 71, City 4"", ""phone"": ""7549970767"", ""email"": ""email_692@example.com""}",Finance,9538.0
1908,Name_507,78.0,,2017-01-10,"{""address"": ""Street 85, City 25"", ""phone"": ""9273031044"", ""email"": ""email_536@example.com""}",Finance,9014.0
1909,Name_365,67.0,60000,2017-08-23,"{""address"": ""Street 18, City 39"", ""phone"": ""8543688199"", ""email"": ""email_528@example.com""}",Marketing,6038.0
1910,Name_482,75.0,,2019-02-28,"{""address"": ""Street 75, City 22"", ""phone"": ""6200628333"", ""email"": ""email_907@example.com""}",Marketing,
1911,Name_201,43.0,60000,2022-12-24,,,
1912,Name_154,40.0,50000,2022-08-20,"{""address"": ""Street 68, City 29"", ""phone"": ""6047802864"", ""email"": ""email_893@example.com""}",Finance,
1913,Name_450,23.0,70000,2018-02-24,"{""address"": ""Street 80, City 14"", ""phone"": ""9644328155"", ""email"": ""email_678@example.com""}",,7195.0
1914,Name_501,45.0,,2023-08-19,"{""address"": ""Street 36, City 26"", ""phone"": ""1139368530"", ""email"": ""email_661@example.com""}",Finance,9271.0
1915,Name_73,25.0,50000,2017-10-09,,HR,2965.0
1916,Name_713,72.0,60000,2017-03-01,,Marketing,6170.0
1917,Name_296,79.0,70000,2021-09-04,"{""address"": ""Street 92, City 37"", ""phone"": ""1693914501"", ""email"": ""email_34@example.com""}",,5386.0
1918,Name_17,75.0,70000,2020-02-01,"{""address"": ""Street 77, City 32"", ""phone"": ""3410111775"", ""email"": ""email_351@example.com""}",IT,6327.0
1919,Name_641,62.0,60000,2016-03-12,"{""address"": ""Street 4, City 50"", ""phone"": ""9372924790"", ""email"": ""email_655@example.com""}",Finance,
1920,Name_217,25.0,50000,2022-04-26,"{""address"": ""Street 3, City 43"", ""phone"": ""7619368057"", ""email"": ""email_290@example.com""}",HR,2187.0
1921,Name_61,36.0,70000,2016-07-13,"{""address"": ""Street 31, City 8"", ""phone"": ""8444252813"", ""email"": ""email_243@example.com""}",IT,6782.0
1922,Name_939,55.0,70000,2016-04-05,,HR,9461.0
1923,Name_616,46.0,60000,2017-08-22,"{""address"": ""Street 48, City 49"", ""phone"": ""4307523257"", ""email"": ""email_772@example.com""}",HR,5472.0
1924,Name_42,40.0,70000,2022-05-18,"{""address"": ""Street 33, City 50"", ""phone"": ""4247741630"", ""email"": ""email_613@example.com""}",Finance,9520.0
1925,Name_25,64.0,70000,2023-10-14,,HR,
1926,Name_39,49.0,70000,2016-09-07,,,3190.0
1927,Name_803,27.0,,2016-12-16,"{""address"": ""Street 77, City 5"", ""phone"": ""6338338001"", ""email"": ""email_305@example.com""}",IT,5172.0
1928,Name_131,44.0,50000,2018-10-20,"{""address"": ""Street 41, City 5"", ""phone"": ""4436599099"", ""email"": ""email_582@example.com""}",HR,5086.0
1929,Name_498,66.0,,2020-09-28,"{""address"": ""Street 10, City 38"", ""phone"": ""2891884992"", ""email"": ""email_811@example.com""}",HR,6219.0
1930,Name_229,18.0,60000,2018-11-16,"{""address"": ""Street 19, City 3"", ""phone"": ""7528941836"", ""email"": ""email_178@example.com""}",Marketing,1823.0
1931,Name_108,56.0,50000,2018-06-07,"{""address"": ""Street 99, City 22"", ""phone"": ""2512088455"", ""email"": ""email_786@example.com""}",Marketing,7874.0
1932,Name_172,46.0,70000,,"{""address"": ""Street 2, City 47"", ""phone"": ""2906311123"", ""email"": ""email_182@example.com""}",,2273.0
1933,Name_435,76.0,50000,2019-08-03,"{""address"": ""Street 2, City 9"", ""phone"": ""5242394473"", ""email"": ""email_991@example.com""}",Marketing,3123.0
1934,Name_478,62.0,,2018-10-24,"{""address"": ""Street 99, City 13"", ""phone"": ""5118724556"", ""email"": ""email_795@example.com""}",HR,6491.0
1935,Name_102,20.0,70000,2020-01-11,"{""address"": ""Street 58, City 48"", ""phone"": ""4881475421"", ""email"": ""email_336@example.com""}",HR,9904.0
1936,Name_866,68.0,70000,2018-09-01,"{""address"": ""Street 59, City 3"", ""phone"": ""3586119503"", ""email"": ""email_122@example.com""}",IT,9921.0
1937,Name_524,64.0,,2017-08-16,"{""address"": ""Street 80, City 10"", ""phone"": ""8309518505"", ""email"": ""email_9@example.com""}",Marketing,9714.0
1938,Name_275,54.0,,2024-08-17,"{""address"": ""Street 48, City 41"", ""phone"": ""8920701973"", ""email"": ""email_711@example.com""}",Finance,6710.0
1939,Name_613,48.0,,2023-08-06,"{""address"": ""Street 94, City 21"", ""phone"": ""8006828818"", ""email"": ""email_404@example.com""}",Marketing,6928.0
1940,Name_44,28.0,50000,2019-05-17,"{""address"": ""Street 55, City 12"", ""phone"": ""4064560871"", ""email"": ""email_413@example.com""}",HR,9357.0
1941,Name_955,39.0,50000,2021-06-11,"{""address"": ""Street 52, City 16"", ""phone"": ""8045939649"", ""email"": ""email_717@example.com""}",IT,9709.0
1942,Name_817,35.0,,2020-06-09,"{""address"": ""Street 42, City 30"", ""phone"": ""7904778413"", ""email"": ""email_981@example.com""}",Marketing,4099.0
1943,Name_957,52.0,50000,2017-10-31,"{""address"": ""Street 68, City 22"", ""phone"": ""2672391377"", ""email"": ""email_562@example.com""}",IT,6600.0
1944,Name_17,23.0,60000,2016-10-03,"{""address"": ""Street 1, City 15"", ""phone"": ""9518771495"", ""email"": ""email_883@example.com""}",Marketing,5504.0
1945,Name_330,20.0,50000,2024-02-26,"{""address"": ""Street 80, City 41"", ""phone"": ""1411913953"", ""email"": ""email_521@example.com""}",,1786.0
1946,Name_569,79.0,,2019-07-21,"{""address"": ""Street 72, City 28"", ""phone"": ""2464574728"", ""email"": ""email_739@example.com""}",HR,7494.0
1947,Name_823,22.0,,2020-01-14,"{""address"": ""Street 54, City 32"", ""phone"": ""9310377271"", ""email"": ""email_991@example.com""}",HR,2875.0
1948,Name_497,26.0,60000,,"{""address"": ""Street 3, City 4"", ""phone"": ""4179019662"", ""email"": ""email_72@example.com""}",Finance,2774.0
1949,Name_815,45.0,70000,,"{""address"": ""Street 2, City 12"", ""phone"": ""1549279878"", ""email"": ""email_134@example.com""}",HR,
1950,Name_12,36.0,60000,2023-03-29,"{""address"": ""Street 21, City 8"", ""phone"": ""1147105388"", ""email"": ""email_913@example.com""}",Finance,7189.0
1951,Name_318,45.0,,2025-01-22,"{""address"": ""Street 53, City 10"", ""phone"": ""6454456025"", ""email"": ""email_146@example.com""}",HR,1239.0
1952,Name_592,44.0,70000,,"{""address"": ""Street 85, City 3"", ""phone"": ""4406444040"", ""email"": ""email_881@example.com""}",Marketing,3565.0
1953,Name_216,30.0,60000,2021-07-04,"{""address"": ""Street 62, City 14"", ""phone"": ""3724422239"", ""email"": ""email_3@example.com""}",Marketing,5541.0
1954,Name_339,78.0,60000,2015-04-05,"{""address"": ""Street 78, City 13"", ""phone"": ""1466388157"", ""email"": ""email_556@example.com""}",,
1955,Name_776,55.0,70000,2023-05-29,"{""address"": ""Street 6, City 38"", ""phone"": ""9665369638"", ""email"": ""email_678@example.com""}",Marketing,5649.0
1956,Name_991,60.0,60000,2019-11-04,"{""address"": ""Street 95, City 43"", ""phone"": ""2889202351"", ""email"": ""email_995@example.com""}",IT,9206.0
1957,Name_661,70.0,,2021-03-16,"{""address"": ""Street 27, City 23"", ""phone"": ""5827498965"", ""email"": ""email_474@example.com""}",Marketing,6920.0
1958,Name_81,38.0,50000,2017-06-02,"{""address"": ""Street 20, City 11"", ""phone"": ""2611548973"", ""email"": ""email_877@example.com""}",Finance,6052.0
1959,Name_727,44.0,70000,2016-05-16,"{""address"": ""Street 7, City 46"", ""phone"": ""5547464226"", ""email"": ""email_683@example.com""}",,3669.0
1960,Name_485,79.0,60000,2019-11-11,"{""address"": ""Street 86, City 42"", ""phone"": ""1164727636"", ""email"": ""email_688@example.com""}",IT,1666.0
1961,Name_374,63.0,50000,2022-11-02,"{""address"": ""Street 42, City 28"", ""phone"": ""6723870202"", ""email"": ""email_293@example.com""}",IT,6682.0
1962,Name_976,23.0,,,"{""address"": ""Street 97, City 16"", ""phone"": ""6380923932"", ""email"": ""email_942@example.com""}",HR,4536.0
1963,Name_710,55.0,,2015-02-19,"{""address"": ""Street 23, City 4"", ""phone"": ""3436863362"", ""email"": ""email_610@example.com""}",Finance,1943.0
1964,Name_200,66.0,,2019-05-02,"{""address"": ""Street 41, City 45"", ""phone"": ""3957571414"", ""email"": ""email_488@example.com""}",Marketing,7721.0
1965,Name_537,28.0,60000,2019-04-09,"{""address"": ""Street 39, City 38"", ""phone"": ""5864846198"", ""email"": ""email_338@example.com""}",Marketing,2858.0
1966,Name_466,,50000,2016-10-08,"{""address"": ""Street 10, City 5"", ""phone"": ""6944162361"", ""email"": ""email_162@example.com""}",HR,8284.0
1967,Name_89,58.0,70000,,"{""address"": ""Street 90, City 31"", ""phone"": ""4101787937"", ""email"": ""email_119@example.com""}",Marketing,6484.0
1968,Name_268,70.0,,2018-07-10,"{""address"": ""Street 83, City 46"", ""phone"": ""4524748968"", ""email"": ""email_938@example.com""}",IT,8059.0
1969,Name_655,34.0,,2021-09-30,"{""address"": ""Street 9, City 49"", ""phone"": ""8237721377"", ""email"": ""email_23@example.com""}",Marketing,4069.0
1970,Name_571,73.0,50000,2019-04-11,"{""address"": ""Street 98, City 20"", ""phone"": ""2116272848"", ""email"": ""email_829@example.com""}",Marketing,1955.0
1971,Name_922,56.0,50000,,"{""address"": ""Street 66, City 11"", ""phone"": ""1739701164"", ""email"": ""email_65@example.com""}",IT,5817.0
1972,Name_489,24.0,50000,2019-08-12,"{""address"": ""Street 90, City 32"", ""phone"": ""1263519297"", ""email"": ""email_304@example.com""}",Finance,2856.0
1973,Name_877,47.0,60000,2020-08-11,"{""address"": ""Street 22, City 12"", ""phone"": ""4391856129"", ""email"": ""email_610@example.com""}",Finance,8817.0
1974,Name_538,38.0,,2016-12-12,"{""address"": ""Street 87, City 42"", ""phone"": ""4048323869"", ""email"": ""email_473@example.com""}",IT,6638.0
1975,Name_47,18.0,70000,,"{""address"": ""Street 47, City 10"", ""phone"": ""3606675398"", ""email"": ""email_360@example.com""}",IT,6766.0
